archivo,ruta,carpeta,elemento,estado,etiqueta,ancho_px,alto_px,formato,modo_color,tamaño_bytes,imagen_valida,tamaño_kb,ruta_limpia,estrato
7030-14.jpg,/workspace/SDNET2018/D/UD/7030-14.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5558,True,5.427734375,/workspace/SDNET2018_LIMPIO/D/UD/7030-14.jpg,D_0
7069-196.jpg,/workspace/SDNET2018/W/UW/7069-196.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5167,True,5.0458984375,/workspace/SDNET2018_LIMPIO/W/UW/7069-196.jpg,W_0
024-171.jpg,/workspace/SDNET2018/P/UP/024-171.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,17702,True,17.287109375,/workspace/SDNET2018_LIMPIO/P/UP/024-171.jpg,P_0
074-153.jpg,/workspace/SDNET2018/P/UP/074-153.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,18626,True,18.189453125,/workspace/SDNET2018_LIMPIO/P/UP/074-153.jpg,P_0
7027-182.jpg,/workspace/SDNET2018/D/UD/7027-182.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6291,True,6.1435546875,/workspace/SDNET2018_LIMPIO/D/UD/7027-182.jpg,D_0
7026-221.jpg,/workspace/SDNET2018/D/CD/7026-221.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,8831,True,8.6240234375,/workspace/SDNET2018_LIMPIO/D/CD/7026-221.jpg,D_1
7090-112.jpg,/workspace/SDNET2018/W/UW/7090-112.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6106,True,5.962890625,/workspace/SDNET2018_LIMPIO/W/UW/7090-112.jpg,W_0
7137-59.jpg,/workspace/SDNET2018/W/UW/7137-59.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8014,True,7.826171875,/workspace/SDNET2018_LIMPIO/W/UW/7137-59.jpg,W_0
088-13.jpg,/workspace/SDNET2018/P/UP/088-13.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,4932,True,4.81640625,/workspace/SDNET2018_LIMPIO/P/UP/088-13.jpg,P_0
7118-204.jpg,/workspace/SDNET2018/W/UW/7118-204.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,9278,True,9.060546875,/workspace/SDNET2018_LIMPIO/W/UW/7118-204.jpg,W_0
7080-195.jpg,/workspace/SDNET2018/W/UW/7080-195.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5016,True,4.8984375,/workspace/SDNET2018_LIMPIO/W/UW/7080-195.jpg,W_0
7121-197.jpg,/workspace/SDNET2018/W/UW/7121-197.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,4413,True,4.3095703125,/workspace/SDNET2018_LIMPIO/W/UW/7121-197.jpg,W_0
042-4.jpg,/workspace/SDNET2018/P/UP/042-4.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10940,True,10.68359375,/workspace/SDNET2018_LIMPIO/P/UP/042-4.jpg,P_0
7014-172.jpg,/workspace/SDNET2018/D/UD/7014-172.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7745,True,7.5634765625,/workspace/SDNET2018_LIMPIO/D/UD/7014-172.jpg,D_0
7129-179.jpg,/workspace/SDNET2018/W/UW/7129-179.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6095,True,5.9521484375,/workspace/SDNET2018_LIMPIO/W/UW/7129-179.jpg,W_0
061-185.jpg,/workspace/SDNET2018/P/UP/061-185.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14861,True,14.5126953125,/workspace/SDNET2018_LIMPIO/P/UP/061-185.jpg,P_0
7133-20.jpg,/workspace/SDNET2018/W/UW/7133-20.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5708,True,5.57421875,/workspace/SDNET2018_LIMPIO/W/UW/7133-20.jpg,W_0
7075-153.jpg,/workspace/SDNET2018/W/CW/7075-153.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,7749,True,7.5673828125,/workspace/SDNET2018_LIMPIO/W/CW/7075-153.jpg,W_1
7027-127.jpg,/workspace/SDNET2018/D/CD/7027-127.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,5195,True,5.0732421875,/workspace/SDNET2018_LIMPIO/D/CD/7027-127.jpg,D_1
7029-37.jpg,/workspace/SDNET2018/D/UD/7029-37.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,3785,True,3.6962890625,/workspace/SDNET2018_LIMPIO/D/UD/7029-37.jpg,D_0
7109-196.jpg,/workspace/SDNET2018/W/UW/7109-196.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5805,True,5.6689453125,/workspace/SDNET2018_LIMPIO/W/UW/7109-196.jpg,W_0
7033-15.jpg,/workspace/SDNET2018/D/UD/7033-15.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6471,True,6.3193359375,/workspace/SDNET2018_LIMPIO/D/UD/7033-15.jpg,D_0
016-43.jpg,/workspace/SDNET2018/P/UP/016-43.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14056,True,13.7265625,/workspace/SDNET2018_LIMPIO/P/UP/016-43.jpg,P_0
080-126.jpg,/workspace/SDNET2018/P/UP/080-126.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,4714,True,4.603515625,/workspace/SDNET2018_LIMPIO/P/UP/080-126.jpg,P_0
008-6.jpg,/workspace/SDNET2018/P/UP/008-6.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7557,True,7.3798828125,/workspace/SDNET2018_LIMPIO/P/UP/008-6.jpg,P_0
7029-61.jpg,/workspace/SDNET2018/D/UD/7029-61.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6201,True,6.0556640625,/workspace/SDNET2018_LIMPIO/D/UD/7029-61.jpg,D_0
7008-171.jpg,/workspace/SDNET2018/D/UD/7008-171.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9065,True,8.8525390625,/workspace/SDNET2018_LIMPIO/D/UD/7008-171.jpg,D_0
047-70.jpg,/workspace/SDNET2018/P/UP/047-70.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10015,True,9.7802734375,/workspace/SDNET2018_LIMPIO/P/UP/047-70.jpg,P_0
034-40.jpg,/workspace/SDNET2018/P/UP/034-40.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10022,True,9.787109375,/workspace/SDNET2018_LIMPIO/P/UP/034-40.jpg,P_0
7109-157.jpg,/workspace/SDNET2018/W/CW/7109-157.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,6949,True,6.7861328125,/workspace/SDNET2018_LIMPIO/W/CW/7109-157.jpg,W_1
7007-134.jpg,/workspace/SDNET2018/D/UD/7007-134.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8511,True,8.3115234375,/workspace/SDNET2018_LIMPIO/D/UD/7007-134.jpg,D_0
033-44.jpg,/workspace/SDNET2018/P/UP/033-44.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11351,True,11.0849609375,/workspace/SDNET2018_LIMPIO/P/UP/033-44.jpg,P_0
7015-17.jpg,/workspace/SDNET2018/D/UD/7015-17.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,1888,True,1.84375,/workspace/SDNET2018_LIMPIO/D/UD/7015-17.jpg,D_0
7014-126.jpg,/workspace/SDNET2018/D/UD/7014-126.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9015,True,8.8037109375,/workspace/SDNET2018_LIMPIO/D/UD/7014-126.jpg,D_0
019-81.jpg,/workspace/SDNET2018/P/CP/019-81.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,17888,True,17.46875,/workspace/SDNET2018_LIMPIO/P/CP/019-81.jpg,P_1
034-74.jpg,/workspace/SDNET2018/P/CP/034-74.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,10091,True,9.8544921875,/workspace/SDNET2018_LIMPIO/P/CP/034-74.jpg,P_1
7112-127.jpg,/workspace/SDNET2018/W/UW/7112-127.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6271,True,6.1240234375,/workspace/SDNET2018_LIMPIO/W/UW/7112-127.jpg,W_0
7010-179.jpg,/workspace/SDNET2018/D/UD/7010-179.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7589,True,7.4111328125,/workspace/SDNET2018_LIMPIO/D/UD/7010-179.jpg,D_0
089-64.jpg,/workspace/SDNET2018/P/UP/089-64.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7403,True,7.2294921875,/workspace/SDNET2018_LIMPIO/P/UP/089-64.jpg,P_0
7077-187.jpg,/workspace/SDNET2018/W/CW/7077-187.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,6202,True,6.056640625,/workspace/SDNET2018_LIMPIO/W/CW/7077-187.jpg,W_1
055-173.jpg,/workspace/SDNET2018/P/CP/055-173.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,15864,True,15.4921875,/workspace/SDNET2018_LIMPIO/P/CP/055-173.jpg,P_1
037-159.jpg,/workspace/SDNET2018/P/UP/037-159.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16938,True,16.541015625,/workspace/SDNET2018_LIMPIO/P/UP/037-159.jpg,P_0
7086-91.jpg,/workspace/SDNET2018/W/CW/7086-91.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,4245,True,4.1455078125,/workspace/SDNET2018_LIMPIO/W/CW/7086-91.jpg,W_1
7016-147.jpg,/workspace/SDNET2018/D/UD/7016-147.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8715,True,8.5107421875,/workspace/SDNET2018_LIMPIO/D/UD/7016-147.jpg,D_0
7006-58.jpg,/workspace/SDNET2018/D/UD/7006-58.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6885,True,6.7236328125,/workspace/SDNET2018_LIMPIO/D/UD/7006-58.jpg,D_0
7091-95.jpg,/workspace/SDNET2018/W/UW/7091-95.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5217,True,5.0947265625,/workspace/SDNET2018_LIMPIO/W/UW/7091-95.jpg,W_0
7087-152.jpg,/workspace/SDNET2018/W/UW/7087-152.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7991,True,7.8037109375,/workspace/SDNET2018_LIMPIO/W/UW/7087-152.jpg,W_0
7054-44.jpg,/workspace/SDNET2018/D/UD/7054-44.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7907,True,7.7216796875,/workspace/SDNET2018_LIMPIO/D/UD/7054-44.jpg,D_0
7080-52.jpg,/workspace/SDNET2018/W/UW/7080-52.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,4689,True,4.5791015625,/workspace/SDNET2018_LIMPIO/W/UW/7080-52.jpg,W_0
7019-121.jpg,/workspace/SDNET2018/D/UD/7019-121.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7361,True,7.1884765625,/workspace/SDNET2018_LIMPIO/D/UD/7019-121.jpg,D_0
7057-10.jpg,/workspace/SDNET2018/D/UD/7057-10.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,10803,True,10.5498046875,/workspace/SDNET2018_LIMPIO/D/UD/7057-10.jpg,D_0
7069-111.jpg,/workspace/SDNET2018/W/UW/7069-111.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5333,True,5.2080078125,/workspace/SDNET2018_LIMPIO/W/UW/7069-111.jpg,W_0
7138-89.jpg,/workspace/SDNET2018/W/UW/7138-89.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7139,True,6.9716796875,/workspace/SDNET2018_LIMPIO/W/UW/7138-89.jpg,W_0
7027-96.jpg,/workspace/SDNET2018/D/UD/7027-96.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7145,True,6.9775390625,/workspace/SDNET2018_LIMPIO/D/UD/7027-96.jpg,D_0
7139-19.jpg,/workspace/SDNET2018/W/UW/7139-19.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5684,True,5.55078125,/workspace/SDNET2018_LIMPIO/W/UW/7139-19.jpg,W_0
7027-157.jpg,/workspace/SDNET2018/D/CD/7027-157.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,9508,True,9.28515625,/workspace/SDNET2018_LIMPIO/D/CD/7027-157.jpg,D_1
080-184.jpg,/workspace/SDNET2018/P/UP/080-184.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15060,True,14.70703125,/workspace/SDNET2018_LIMPIO/P/UP/080-184.jpg,P_0
026-180.jpg,/workspace/SDNET2018/P/UP/026-180.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,4586,True,4.478515625,/workspace/SDNET2018_LIMPIO/P/UP/026-180.jpg,P_0
7018-32.jpg,/workspace/SDNET2018/D/UD/7018-32.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7043,True,6.8779296875,/workspace/SDNET2018_LIMPIO/D/UD/7018-32.jpg,D_0
7106-218.jpg,/workspace/SDNET2018/W/UW/7106-218.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7081,True,6.9150390625,/workspace/SDNET2018_LIMPIO/W/UW/7106-218.jpg,W_0
7135-202.jpg,/workspace/SDNET2018/W/UW/7135-202.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7724,True,7.54296875,/workspace/SDNET2018_LIMPIO/W/UW/7135-202.jpg,W_0
077-23.jpg,/workspace/SDNET2018/P/UP/077-23.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10861,True,10.6064453125,/workspace/SDNET2018_LIMPIO/P/UP/077-23.jpg,P_0
7114-118.jpg,/workspace/SDNET2018/W/UW/7114-118.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,12678,True,12.380859375,/workspace/SDNET2018_LIMPIO/W/UW/7114-118.jpg,W_0
025-131.jpg,/workspace/SDNET2018/P/UP/025-131.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16434,True,16.048828125,/workspace/SDNET2018_LIMPIO/P/UP/025-131.jpg,P_0
7037-80.jpg,/workspace/SDNET2018/D/CD/7037-80.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,7737,True,7.5556640625,/workspace/SDNET2018_LIMPIO/D/CD/7037-80.jpg,D_1
093-39.jpg,/workspace/SDNET2018/P/UP/093-39.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,4694,True,4.583984375,/workspace/SDNET2018_LIMPIO/P/UP/093-39.jpg,P_0
065-84.jpg,/workspace/SDNET2018/P/UP/065-84.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12507,True,12.2138671875,/workspace/SDNET2018_LIMPIO/P/UP/065-84.jpg,P_0
047-184.jpg,/workspace/SDNET2018/P/UP/047-184.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9773,True,9.5439453125,/workspace/SDNET2018_LIMPIO/P/UP/047-184.jpg,P_0
011-45.jpg,/workspace/SDNET2018/P/UP/011-45.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,17350,True,16.943359375,/workspace/SDNET2018_LIMPIO/P/UP/011-45.jpg,P_0
055-72.jpg,/workspace/SDNET2018/P/UP/055-72.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9583,True,9.3583984375,/workspace/SDNET2018_LIMPIO/P/UP/055-72.jpg,P_0
7095-50.jpg,/workspace/SDNET2018/W/UW/7095-50.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7593,True,7.4150390625,/workspace/SDNET2018_LIMPIO/W/UW/7095-50.jpg,W_0
7099-244.jpg,/workspace/SDNET2018/W/CW/7099-244.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,5063,True,4.9443359375,/workspace/SDNET2018_LIMPIO/W/CW/7099-244.jpg,W_1
086-67.jpg,/workspace/SDNET2018/P/UP/086-67.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7924,True,7.73828125,/workspace/SDNET2018_LIMPIO/P/UP/086-67.jpg,P_0
7136-144.jpg,/workspace/SDNET2018/W/UW/7136-144.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5671,True,5.5380859375,/workspace/SDNET2018_LIMPIO/W/UW/7136-144.jpg,W_0
7048-24.jpg,/workspace/SDNET2018/D/UD/7048-24.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6662,True,6.505859375,/workspace/SDNET2018_LIMPIO/D/UD/7048-24.jpg,D_0
024-87.jpg,/workspace/SDNET2018/P/UP/024-87.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15342,True,14.982421875,/workspace/SDNET2018_LIMPIO/P/UP/024-87.jpg,P_0
7041-15.jpg,/workspace/SDNET2018/D/UD/7041-15.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7155,True,6.9873046875,/workspace/SDNET2018_LIMPIO/D/UD/7041-15.jpg,D_0
7057-142.jpg,/workspace/SDNET2018/D/UD/7057-142.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8793,True,8.5869140625,/workspace/SDNET2018_LIMPIO/D/UD/7057-142.jpg,D_0
7026-161.jpg,/workspace/SDNET2018/D/CD/7026-161.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,7248,True,7.078125,/workspace/SDNET2018_LIMPIO/D/CD/7026-161.jpg,D_1
045-227.jpg,/workspace/SDNET2018/P/UP/045-227.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,19029,True,18.5830078125,/workspace/SDNET2018_LIMPIO/P/UP/045-227.jpg,P_0
7093-163.jpg,/workspace/SDNET2018/W/UW/7093-163.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,4279,True,4.1787109375,/workspace/SDNET2018_LIMPIO/W/UW/7093-163.jpg,W_0
7052-206.jpg,/workspace/SDNET2018/D/UD/7052-206.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8211,True,8.0185546875,/workspace/SDNET2018_LIMPIO/D/UD/7052-206.jpg,D_0
053-119.jpg,/workspace/SDNET2018/P/UP/053-119.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14666,True,14.322265625,/workspace/SDNET2018_LIMPIO/P/UP/053-119.jpg,P_0
089-9.jpg,/workspace/SDNET2018/P/UP/089-9.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,5452,True,5.32421875,/workspace/SDNET2018_LIMPIO/P/UP/089-9.jpg,P_0
001-73.jpg,/workspace/SDNET2018/P/UP/001-73.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,8356,True,8.16015625,/workspace/SDNET2018_LIMPIO/P/UP/001-73.jpg,P_0
7037-33.jpg,/workspace/SDNET2018/D/UD/7037-33.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5668,True,5.53515625,/workspace/SDNET2018_LIMPIO/D/UD/7037-33.jpg,D_0
7053-77.jpg,/workspace/SDNET2018/D/UD/7053-77.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7610,True,7.431640625,/workspace/SDNET2018_LIMPIO/D/UD/7053-77.jpg,D_0
097-75.jpg,/workspace/SDNET2018/P/UP/097-75.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13290,True,12.978515625,/workspace/SDNET2018_LIMPIO/P/UP/097-75.jpg,P_0
7119-33.jpg,/workspace/SDNET2018/W/UW/7119-33.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8977,True,8.7666015625,/workspace/SDNET2018_LIMPIO/W/UW/7119-33.jpg,W_0
102-215.jpg,/workspace/SDNET2018/P/UP/102-215.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11071,True,10.8115234375,/workspace/SDNET2018_LIMPIO/P/UP/102-215.jpg,P_0
056-54.jpg,/workspace/SDNET2018/P/UP/056-54.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13048,True,12.7421875,/workspace/SDNET2018_LIMPIO/P/UP/056-54.jpg,P_0
065-110.jpg,/workspace/SDNET2018/P/CP/065-110.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,11598,True,11.326171875,/workspace/SDNET2018_LIMPIO/P/CP/065-110.jpg,P_1
098-95.jpg,/workspace/SDNET2018/P/CP/098-95.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,16984,True,16.5859375,/workspace/SDNET2018_LIMPIO/P/CP/098-95.jpg,P_1
7120-46.jpg,/workspace/SDNET2018/W/UW/7120-46.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7728,True,7.546875,/workspace/SDNET2018_LIMPIO/W/UW/7120-46.jpg,W_0
7053-109.jpg,/workspace/SDNET2018/D/UD/7053-109.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5874,True,5.736328125,/workspace/SDNET2018_LIMPIO/D/UD/7053-109.jpg,D_0
7084-113.jpg,/workspace/SDNET2018/W/CW/7084-113.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,6367,True,6.2177734375,/workspace/SDNET2018_LIMPIO/W/CW/7084-113.jpg,W_1
098-49.jpg,/workspace/SDNET2018/P/UP/098-49.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11844,True,11.56640625,/workspace/SDNET2018_LIMPIO/P/UP/098-49.jpg,P_0
7103-66.jpg,/workspace/SDNET2018/W/UW/7103-66.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5242,True,5.119140625,/workspace/SDNET2018_LIMPIO/W/UW/7103-66.jpg,W_0
030-14.jpg,/workspace/SDNET2018/P/UP/030-14.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7388,True,7.21484375,/workspace/SDNET2018_LIMPIO/P/UP/030-14.jpg,P_0
001-8.jpg,/workspace/SDNET2018/P/UP/001-8.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10226,True,9.986328125,/workspace/SDNET2018_LIMPIO/P/UP/001-8.jpg,P_0
048-23.jpg,/workspace/SDNET2018/P/UP/048-23.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,6445,True,6.2939453125,/workspace/SDNET2018_LIMPIO/P/UP/048-23.jpg,P_0
046-155.jpg,/workspace/SDNET2018/P/UP/046-155.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16183,True,15.8037109375,/workspace/SDNET2018_LIMPIO/P/UP/046-155.jpg,P_0
7029-68.jpg,/workspace/SDNET2018/D/UD/7029-68.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8385,True,8.1884765625,/workspace/SDNET2018_LIMPIO/D/UD/7029-68.jpg,D_0
7011-27.jpg,/workspace/SDNET2018/D/UD/7011-27.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6444,True,6.29296875,/workspace/SDNET2018_LIMPIO/D/UD/7011-27.jpg,D_0
076-162.jpg,/workspace/SDNET2018/P/UP/076-162.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10151,True,9.9130859375,/workspace/SDNET2018_LIMPIO/P/UP/076-162.jpg,P_0
073-123.jpg,/workspace/SDNET2018/P/UP/073-123.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14272,True,13.9375,/workspace/SDNET2018_LIMPIO/P/UP/073-123.jpg,P_0
066-18.jpg,/workspace/SDNET2018/P/UP/066-18.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9516,True,9.29296875,/workspace/SDNET2018_LIMPIO/P/UP/066-18.jpg,P_0
053-195.jpg,/workspace/SDNET2018/P/UP/053-195.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12876,True,12.57421875,/workspace/SDNET2018_LIMPIO/P/UP/053-195.jpg,P_0
103-191.jpg,/workspace/SDNET2018/P/UP/103-191.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15341,True,14.9814453125,/workspace/SDNET2018_LIMPIO/P/UP/103-191.jpg,P_0
012-23.jpg,/workspace/SDNET2018/P/UP/012-23.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13530,True,13.212890625,/workspace/SDNET2018_LIMPIO/P/UP/012-23.jpg,P_0
022-221.jpg,/workspace/SDNET2018/P/UP/022-221.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16776,True,16.3828125,/workspace/SDNET2018_LIMPIO/P/UP/022-221.jpg,P_0
