archivo,ruta,carpeta,elemento,estado,etiqueta,ancho_px,alto_px,formato,modo_color,tamaño_bytes,imagen_valida,tamaño_kb,ruta_limpia,estrato
035-56.jpg,/workspace/SDNET2018/P/UP/035-56.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12822,True,12.521484375,/workspace/SDNET2018_LIMPIO/P/UP/035-56.jpg,P_0
7036-203.jpg,/workspace/SDNET2018/D/UD/7036-203.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7042,True,6.876953125,/workspace/SDNET2018_LIMPIO/D/UD/7036-203.jpg,D_0
103-99.jpg,/workspace/SDNET2018/P/CP/103-99.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,17086,True,16.685546875,/workspace/SDNET2018_LIMPIO/P/CP/103-99.jpg,P_1
7057-24.jpg,/workspace/SDNET2018/D/UD/7057-24.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6728,True,6.5703125,/workspace/SDNET2018_LIMPIO/D/UD/7057-24.jpg,D_0
7094-211.jpg,/workspace/SDNET2018/W/UW/7094-211.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5742,True,5.607421875,/workspace/SDNET2018_LIMPIO/W/UW/7094-211.jpg,W_0
053-82.jpg,/workspace/SDNET2018/P/CP/053-82.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,12465,True,12.1728515625,/workspace/SDNET2018_LIMPIO/P/CP/053-82.jpg,P_1
7077-233.jpg,/workspace/SDNET2018/W/UW/7077-233.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5677,True,5.5439453125,/workspace/SDNET2018_LIMPIO/W/UW/7077-233.jpg,W_0
010-210.jpg,/workspace/SDNET2018/P/UP/010-210.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13689,True,13.3681640625,/workspace/SDNET2018_LIMPIO/P/UP/010-210.jpg,P_0
7046-127.jpg,/workspace/SDNET2018/D/UD/7046-127.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5923,True,5.7841796875,/workspace/SDNET2018_LIMPIO/D/UD/7046-127.jpg,D_0
7038-202.jpg,/workspace/SDNET2018/D/UD/7038-202.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6838,True,6.677734375,/workspace/SDNET2018_LIMPIO/D/UD/7038-202.jpg,D_0
7005-120.jpg,/workspace/SDNET2018/D/UD/7005-120.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7881,True,7.6962890625,/workspace/SDNET2018_LIMPIO/D/UD/7005-120.jpg,D_0
7026-200.jpg,/workspace/SDNET2018/D/UD/7026-200.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5784,True,5.6484375,/workspace/SDNET2018_LIMPIO/D/UD/7026-200.jpg,D_0
041-3.jpg,/workspace/SDNET2018/P/UP/041-3.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9435,True,9.2138671875,/workspace/SDNET2018_LIMPIO/P/UP/041-3.jpg,P_0
007-30.jpg,/workspace/SDNET2018/P/UP/007-30.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10888,True,10.6328125,/workspace/SDNET2018_LIMPIO/P/UP/007-30.jpg,P_0
7139-138.jpg,/workspace/SDNET2018/W/UW/7139-138.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7162,True,6.994140625,/workspace/SDNET2018_LIMPIO/W/UW/7139-138.jpg,W_0
7112-163.jpg,/workspace/SDNET2018/W/UW/7112-163.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5530,True,5.400390625,/workspace/SDNET2018_LIMPIO/W/UW/7112-163.jpg,W_0
7100-121.jpg,/workspace/SDNET2018/W/CW/7100-121.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,10811,True,10.5576171875,/workspace/SDNET2018_LIMPIO/W/CW/7100-121.jpg,W_1
7116-248.jpg,/workspace/SDNET2018/W/CW/7116-248.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,6758,True,6.599609375,/workspace/SDNET2018_LIMPIO/W/CW/7116-248.jpg,W_1
7014-202.jpg,/workspace/SDNET2018/D/UD/7014-202.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6626,True,6.470703125,/workspace/SDNET2018_LIMPIO/D/UD/7014-202.jpg,D_0
7018-117.jpg,/workspace/SDNET2018/D/UD/7018-117.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9402,True,9.181640625,/workspace/SDNET2018_LIMPIO/D/UD/7018-117.jpg,D_0
030-159.jpg,/workspace/SDNET2018/P/UP/030-159.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9640,True,9.4140625,/workspace/SDNET2018_LIMPIO/P/UP/030-159.jpg,P_0
065-126.jpg,/workspace/SDNET2018/P/UP/065-126.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11757,True,11.4814453125,/workspace/SDNET2018_LIMPIO/P/UP/065-126.jpg,P_0
7038-42.jpg,/workspace/SDNET2018/D/CD/7038-42.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,5884,True,5.74609375,/workspace/SDNET2018_LIMPIO/D/CD/7038-42.jpg,D_1
7091-89.jpg,/workspace/SDNET2018/W/UW/7091-89.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,4286,True,4.185546875,/workspace/SDNET2018_LIMPIO/W/UW/7091-89.jpg,W_0
7017-174.jpg,/workspace/SDNET2018/D/UD/7017-174.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8468,True,8.26953125,/workspace/SDNET2018_LIMPIO/D/UD/7017-174.jpg,D_0
7083-91.jpg,/workspace/SDNET2018/W/UW/7083-91.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,4997,True,4.8798828125,/workspace/SDNET2018_LIMPIO/W/UW/7083-91.jpg,W_0
7090-54.jpg,/workspace/SDNET2018/W/CW/7090-54.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,5110,True,4.990234375,/workspace/SDNET2018_LIMPIO/W/CW/7090-54.jpg,W_1
072-205.jpg,/workspace/SDNET2018/P/UP/072-205.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13174,True,12.865234375,/workspace/SDNET2018_LIMPIO/P/UP/072-205.jpg,P_0
7023-98.jpg,/workspace/SDNET2018/D/UD/7023-98.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8081,True,7.8916015625,/workspace/SDNET2018_LIMPIO/D/UD/7023-98.jpg,D_0
7030-202.jpg,/workspace/SDNET2018/D/UD/7030-202.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7012,True,6.84765625,/workspace/SDNET2018_LIMPIO/D/UD/7030-202.jpg,D_0
7134-42.jpg,/workspace/SDNET2018/W/UW/7134-42.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,3773,True,3.6845703125,/workspace/SDNET2018_LIMPIO/W/UW/7134-42.jpg,W_0
080-97.jpg,/workspace/SDNET2018/P/CP/080-97.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,17315,True,16.9091796875,/workspace/SDNET2018_LIMPIO/P/CP/080-97.jpg,P_1
049-67.jpg,/workspace/SDNET2018/P/UP/049-67.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11566,True,11.294921875,/workspace/SDNET2018_LIMPIO/P/UP/049-67.jpg,P_0
100-115.jpg,/workspace/SDNET2018/P/UP/100-115.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,17759,True,17.3427734375,/workspace/SDNET2018_LIMPIO/P/UP/100-115.jpg,P_0
7070-191.jpg,/workspace/SDNET2018/W/UW/7070-191.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5350,True,5.224609375,/workspace/SDNET2018_LIMPIO/W/UW/7070-191.jpg,W_0
046-15.jpg,/workspace/SDNET2018/P/UP/046-15.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12801,True,12.5009765625,/workspace/SDNET2018_LIMPIO/P/UP/046-15.jpg,P_0
7024-43.jpg,/workspace/SDNET2018/D/UD/7024-43.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6357,True,6.2080078125,/workspace/SDNET2018_LIMPIO/D/UD/7024-43.jpg,D_0
086-25.jpg,/workspace/SDNET2018/P/UP/086-25.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,5675,True,5.5419921875,/workspace/SDNET2018_LIMPIO/P/UP/086-25.jpg,P_0
042-73.jpg,/workspace/SDNET2018/P/UP/042-73.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11589,True,11.3173828125,/workspace/SDNET2018_LIMPIO/P/UP/042-73.jpg,P_0
055-42.jpg,/workspace/SDNET2018/P/UP/055-42.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10667,True,10.4169921875,/workspace/SDNET2018_LIMPIO/P/UP/055-42.jpg,P_0
7007-38.jpg,/workspace/SDNET2018/D/CD/7007-38.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,5630,True,5.498046875,/workspace/SDNET2018_LIMPIO/D/CD/7007-38.jpg,D_1
7094-135.jpg,/workspace/SDNET2018/W/CW/7094-135.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,9496,True,9.2734375,/workspace/SDNET2018_LIMPIO/W/CW/7094-135.jpg,W_1
013-129.jpg,/workspace/SDNET2018/P/UP/013-129.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16660,True,16.26953125,/workspace/SDNET2018_LIMPIO/P/UP/013-129.jpg,P_0
7130-85.jpg,/workspace/SDNET2018/W/UW/7130-85.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5883,True,5.7451171875,/workspace/SDNET2018_LIMPIO/W/UW/7130-85.jpg,W_0
067-121.jpg,/workspace/SDNET2018/P/UP/067-121.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14975,True,14.6240234375,/workspace/SDNET2018_LIMPIO/P/UP/067-121.jpg,P_0
7040-113.jpg,/workspace/SDNET2018/D/UD/7040-113.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7274,True,7.103515625,/workspace/SDNET2018_LIMPIO/D/UD/7040-113.jpg,D_0
7133-163.jpg,/workspace/SDNET2018/W/UW/7133-163.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5979,True,5.8388671875,/workspace/SDNET2018_LIMPIO/W/UW/7133-163.jpg,W_0
104-173.jpg,/workspace/SDNET2018/P/UP/104-173.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11224,True,10.9609375,/workspace/SDNET2018_LIMPIO/P/UP/104-173.jpg,P_0
094-33.jpg,/workspace/SDNET2018/P/UP/094-33.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,8579,True,8.3779296875,/workspace/SDNET2018_LIMPIO/P/UP/094-33.jpg,P_0
7002-3.jpg,/workspace/SDNET2018/D/UD/7002-3.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5478,True,5.349609375,/workspace/SDNET2018_LIMPIO/D/UD/7002-3.jpg,D_0
075-5.jpg,/workspace/SDNET2018/P/UP/075-5.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,6708,True,6.55078125,/workspace/SDNET2018_LIMPIO/P/UP/075-5.jpg,P_0
7083-156.jpg,/workspace/SDNET2018/W/UW/7083-156.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6958,True,6.794921875,/workspace/SDNET2018_LIMPIO/W/UW/7083-156.jpg,W_0
007-52.jpg,/workspace/SDNET2018/P/UP/007-52.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15558,True,15.193359375,/workspace/SDNET2018_LIMPIO/P/UP/007-52.jpg,P_0
059-88.jpg,/workspace/SDNET2018/P/UP/059-88.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13609,True,13.2900390625,/workspace/SDNET2018_LIMPIO/P/UP/059-88.jpg,P_0
096-88.jpg,/workspace/SDNET2018/P/UP/096-88.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10236,True,9.99609375,/workspace/SDNET2018_LIMPIO/P/UP/096-88.jpg,P_0
7124-210.jpg,/workspace/SDNET2018/W/UW/7124-210.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5291,True,5.1669921875,/workspace/SDNET2018_LIMPIO/W/UW/7124-210.jpg,W_0
7041-90.jpg,/workspace/SDNET2018/D/UD/7041-90.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,4641,True,4.5322265625,/workspace/SDNET2018_LIMPIO/D/UD/7041-90.jpg,D_0
7006-120.jpg,/workspace/SDNET2018/D/UD/7006-120.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7189,True,7.0205078125,/workspace/SDNET2018_LIMPIO/D/UD/7006-120.jpg,D_0
7122-44.jpg,/workspace/SDNET2018/W/UW/7122-44.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,3690,True,3.603515625,/workspace/SDNET2018_LIMPIO/W/UW/7122-44.jpg,W_0
048-115.jpg,/workspace/SDNET2018/P/CP/048-115.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,12049,True,11.7666015625,/workspace/SDNET2018_LIMPIO/P/CP/048-115.jpg,P_1
092-172.jpg,/workspace/SDNET2018/P/UP/092-172.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13504,True,13.1875,/workspace/SDNET2018_LIMPIO/P/UP/092-172.jpg,P_0
098-167.jpg,/workspace/SDNET2018/P/UP/098-167.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13854,True,13.529296875,/workspace/SDNET2018_LIMPIO/P/UP/098-167.jpg,P_0
090-201.jpg,/workspace/SDNET2018/P/UP/090-201.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10286,True,10.044921875,/workspace/SDNET2018_LIMPIO/P/UP/090-201.jpg,P_0
007-224.jpg,/workspace/SDNET2018/P/UP/007-224.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11185,True,10.9228515625,/workspace/SDNET2018_LIMPIO/P/UP/007-224.jpg,P_0
7032-59.jpg,/workspace/SDNET2018/D/UD/7032-59.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6436,True,6.28515625,/workspace/SDNET2018_LIMPIO/D/UD/7032-59.jpg,D_0
7017-120.jpg,/workspace/SDNET2018/D/UD/7017-120.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7302,True,7.130859375,/workspace/SDNET2018_LIMPIO/D/UD/7017-120.jpg,D_0
7098-72.jpg,/workspace/SDNET2018/W/UW/7098-72.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5738,True,5.603515625,/workspace/SDNET2018_LIMPIO/W/UW/7098-72.jpg,W_0
009-140.jpg,/workspace/SDNET2018/P/UP/009-140.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13580,True,13.26171875,/workspace/SDNET2018_LIMPIO/P/UP/009-140.jpg,P_0
071-131.jpg,/workspace/SDNET2018/P/UP/071-131.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14621,True,14.2783203125,/workspace/SDNET2018_LIMPIO/P/UP/071-131.jpg,P_0
7021-252.jpg,/workspace/SDNET2018/D/UD/7021-252.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,4528,True,4.421875,/workspace/SDNET2018_LIMPIO/D/UD/7021-252.jpg,D_0
7083-70.jpg,/workspace/SDNET2018/W/CW/7083-70.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,6206,True,6.060546875,/workspace/SDNET2018_LIMPIO/W/CW/7083-70.jpg,W_1
7024-7.jpg,/workspace/SDNET2018/D/UD/7024-7.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5159,True,5.0380859375,/workspace/SDNET2018_LIMPIO/D/UD/7024-7.jpg,D_0
088-230.jpg,/workspace/SDNET2018/P/UP/088-230.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7478,True,7.302734375,/workspace/SDNET2018_LIMPIO/P/UP/088-230.jpg,P_0
085-133.jpg,/workspace/SDNET2018/P/UP/085-133.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13009,True,12.7041015625,/workspace/SDNET2018_LIMPIO/P/UP/085-133.jpg,P_0
018-113.jpg,/workspace/SDNET2018/P/UP/018-113.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,18184,True,17.7578125,/workspace/SDNET2018_LIMPIO/P/UP/018-113.jpg,P_0
7096-189.jpg,/workspace/SDNET2018/W/CW/7096-189.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,8747,True,8.5419921875,/workspace/SDNET2018_LIMPIO/W/CW/7096-189.jpg,W_1
7099-198.jpg,/workspace/SDNET2018/W/UW/7099-198.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,4513,True,4.4072265625,/workspace/SDNET2018_LIMPIO/W/UW/7099-198.jpg,W_0
064-53.jpg,/workspace/SDNET2018/P/UP/064-53.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12043,True,11.7607421875,/workspace/SDNET2018_LIMPIO/P/UP/064-53.jpg,P_0
7051-78.jpg,/workspace/SDNET2018/D/UD/7051-78.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7570,True,7.392578125,/workspace/SDNET2018_LIMPIO/D/UD/7051-78.jpg,D_0
035-57.jpg,/workspace/SDNET2018/P/CP/035-57.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,13003,True,12.6982421875,/workspace/SDNET2018_LIMPIO/P/CP/035-57.jpg,P_1
7130-235.jpg,/workspace/SDNET2018/W/UW/7130-235.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5133,True,5.0126953125,/workspace/SDNET2018_LIMPIO/W/UW/7130-235.jpg,W_0
093-29.jpg,/workspace/SDNET2018/P/UP/093-29.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11463,True,11.1943359375,/workspace/SDNET2018_LIMPIO/P/UP/093-29.jpg,P_0
7096-21.jpg,/workspace/SDNET2018/W/UW/7096-21.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5504,True,5.375,/workspace/SDNET2018_LIMPIO/W/UW/7096-21.jpg,W_0
009-41.jpg,/workspace/SDNET2018/P/UP/009-41.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10916,True,10.66015625,/workspace/SDNET2018_LIMPIO/P/UP/009-41.jpg,P_0
7036-251.jpg,/workspace/SDNET2018/D/UD/7036-251.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5242,True,5.119140625,/workspace/SDNET2018_LIMPIO/D/UD/7036-251.jpg,D_0
7112-158.jpg,/workspace/SDNET2018/W/UW/7112-158.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,4684,True,4.57421875,/workspace/SDNET2018_LIMPIO/W/UW/7112-158.jpg,W_0
7053-91.jpg,/workspace/SDNET2018/D/UD/7053-91.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5167,True,5.0458984375,/workspace/SDNET2018_LIMPIO/D/UD/7053-91.jpg,D_0
7005-156.jpg,/workspace/SDNET2018/D/CD/7005-156.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,8743,True,8.5380859375,/workspace/SDNET2018_LIMPIO/D/CD/7005-156.jpg,D_1
7048-185.jpg,/workspace/SDNET2018/D/UD/7048-185.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8798,True,8.591796875,/workspace/SDNET2018_LIMPIO/D/UD/7048-185.jpg,D_0
7116-11.jpg,/workspace/SDNET2018/W/UW/7116-11.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8894,True,8.685546875,/workspace/SDNET2018_LIMPIO/W/UW/7116-11.jpg,W_0
7114-5.jpg,/workspace/SDNET2018/W/UW/7114-5.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6261,True,6.1142578125,/workspace/SDNET2018_LIMPIO/W/UW/7114-5.jpg,W_0
002-10.jpg,/workspace/SDNET2018/P/UP/002-10.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12692,True,12.39453125,/workspace/SDNET2018_LIMPIO/P/UP/002-10.jpg,P_0
7071-93.jpg,/workspace/SDNET2018/W/UW/7071-93.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6442,True,6.291015625,/workspace/SDNET2018_LIMPIO/W/UW/7071-93.jpg,W_0
7089-65.jpg,/workspace/SDNET2018/W/UW/7089-65.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7264,True,7.09375,/workspace/SDNET2018_LIMPIO/W/UW/7089-65.jpg,W_0
029-124.jpg,/workspace/SDNET2018/P/UP/029-124.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11373,True,11.1064453125,/workspace/SDNET2018_LIMPIO/P/UP/029-124.jpg,P_0
101-6.jpg,/workspace/SDNET2018/P/UP/101-6.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11705,True,11.4306640625,/workspace/SDNET2018_LIMPIO/P/UP/101-6.jpg,P_0
010-104.jpg,/workspace/SDNET2018/P/UP/010-104.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13208,True,12.8984375,/workspace/SDNET2018_LIMPIO/P/UP/010-104.jpg,P_0
7039-134.jpg,/workspace/SDNET2018/D/CD/7039-134.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,7746,True,7.564453125,/workspace/SDNET2018_LIMPIO/D/CD/7039-134.jpg,D_1
082-38.jpg,/workspace/SDNET2018/P/UP/082-38.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7982,True,7.794921875,/workspace/SDNET2018_LIMPIO/P/UP/082-38.jpg,P_0
7052-87.jpg,/workspace/SDNET2018/D/UD/7052-87.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9036,True,8.82421875,/workspace/SDNET2018_LIMPIO/D/UD/7052-87.jpg,D_0
038-140.jpg,/workspace/SDNET2018/P/UP/038-140.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16833,True,16.4384765625,/workspace/SDNET2018_LIMPIO/P/UP/038-140.jpg,P_0
064-187.jpg,/workspace/SDNET2018/P/UP/064-187.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14668,True,14.32421875,/workspace/SDNET2018_LIMPIO/P/UP/064-187.jpg,P_0
7087-133.jpg,/workspace/SDNET2018/W/UW/7087-133.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8069,True,7.8798828125,/workspace/SDNET2018_LIMPIO/W/UW/7087-133.jpg,W_0
7024-229.jpg,/workspace/SDNET2018/D/UD/7024-229.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6952,True,6.7890625,/workspace/SDNET2018_LIMPIO/D/UD/7024-229.jpg,D_0
7104-153.jpg,/workspace/SDNET2018/W/UW/7104-153.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6667,True,6.5107421875,/workspace/SDNET2018_LIMPIO/W/UW/7104-153.jpg,W_0
7044-148.jpg,/workspace/SDNET2018/D/UD/7044-148.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8460,True,8.26171875,/workspace/SDNET2018_LIMPIO/D/UD/7044-148.jpg,D_0
084-166.jpg,/workspace/SDNET2018/P/UP/084-166.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11609,True,11.3369140625,/workspace/SDNET2018_LIMPIO/P/UP/084-166.jpg,P_0
7044-115.jpg,/workspace/SDNET2018/D/UD/7044-115.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9982,True,9.748046875,/workspace/SDNET2018_LIMPIO/D/UD/7044-115.jpg,D_0
7036-210.jpg,/workspace/SDNET2018/D/UD/7036-210.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8510,True,8.310546875,/workspace/SDNET2018_LIMPIO/D/UD/7036-210.jpg,D_0
7112-121.jpg,/workspace/SDNET2018/W/UW/7112-121.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5082,True,4.962890625,/workspace/SDNET2018_LIMPIO/W/UW/7112-121.jpg,W_0
021-62.jpg,/workspace/SDNET2018/P/UP/021-62.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15441,True,15.0791015625,/workspace/SDNET2018_LIMPIO/P/UP/021-62.jpg,P_0
7081-93.jpg,/workspace/SDNET2018/W/CW/7081-93.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,5652,True,5.51953125,/workspace/SDNET2018_LIMPIO/W/CW/7081-93.jpg,W_1
097-118.jpg,/workspace/SDNET2018/P/UP/097-118.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,19278,True,18.826171875,/workspace/SDNET2018_LIMPIO/P/UP/097-118.jpg,P_0
068-218.jpg,/workspace/SDNET2018/P/UP/068-218.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13523,True,13.2060546875,/workspace/SDNET2018_LIMPIO/P/UP/068-218.jpg,P_0
7116-129.jpg,/workspace/SDNET2018/W/UW/7116-129.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6437,True,6.2861328125,/workspace/SDNET2018_LIMPIO/W/UW/7116-129.jpg,W_0
020-99.jpg,/workspace/SDNET2018/P/CP/020-99.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,17104,True,16.703125,/workspace/SDNET2018_LIMPIO/P/CP/020-99.jpg,P_1
7138-119.jpg,/workspace/SDNET2018/W/CW/7138-119.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,8533,True,8.3330078125,/workspace/SDNET2018_LIMPIO/W/CW/7138-119.jpg,W_1
